title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
Global distribution of surface soil organic carbon in urban greenspaces - Nature,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5QUkEzSzIyMGlZb2VKbFVDM3dlVWwzOHNmdk14MDd5WGY1R181NjdocjJxdEU5Smc5Q1VJYUZadUkzaG9rc3J4MnFla1BLZG1MRGZudnNpcnpXMnBGcko4?oc=5,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5QUkEzSzIyMGlZb2VKbFVDM3dlVWwzOHNmdk14MDd5WGY1R181NjdocjJxdEU5Smc5Q1VJYUZadUkzaG9rc3J4MnFla1BLZG1MRGZudnNpcnpXMnBGcko4?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,912462904193072775,0,news.google.com,2024-01-26
Post Office chair dismissed as business reels from Horizon IT scandal - The Guardian,https://news.google.com/rss/articles/CBMiugFBVV95cUxPR0ZmbmRXM2hzcVU0aVptdjJWbFE4eXJNUWZ2anFQR1JnWkJjX3dXSzZ3cG1hMGFLb1pwcmFnbk9DR0xLQTYyVkxGWFNBdFpOTXpEQXRfSmNrTEtCampFVDJLczM2WVRLVVJaNmRKUUR1Qml2N3RNWVp5OG94eUlnNUdnSHFfc25WT1BIdHdqeVpCQV9KbE1HM1FWZHhpZlZyWTl0dFNUeXVnb0FtaHZaRG5VMWVnVnBtVHc?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxPR0ZmbmRXM2hzcVU0aVptdjJWbFE4eXJNUWZ2anFQR1JnWkJjX3dXSzZ3cG1hMGFLb1pwcmFnbk9DR0xLQTYyVkxGWFNBdFpOTXpEQXRfSmNrTEtCampFVDJLczM2WVRLVVJaNmRKUUR1Qml2N3RNWVp5OG94eUlnNUdnSHFfc25WT1BIdHdqeVpCQV9KbE1HM1FWZHhpZlZyWTl0dFNUeXVnb0FtaHZaRG5VMWVnVnBtVHc?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,17666856570812593019,0,news.google.com,2024-01-26
"In major gaffe, hacked Microsoft test account was assigned admin privileges - Ars Technica",https://news.google.com/rss/articles/CBMitwFBVV95cUxQV250aUVPU3l6emNTaHdMTkVxdTRUbHZOSWZTbXhtVlFJZ1ZxcFhkZVdaQURqbjVwUGxsUWhxaVNObnI4QmhyMFNVQ1pLOXQtcW5pRnRlU19uUmZ5ZmZrR09Xakt0V09ZUTNuSzIzM0ZyYk14SXRYa1FmdmcwSV9ENEs1WnlNODd5ZXdGVGcyajBrWVFGV2pNdXktdXltdWR2U19sNzZOLXh2NVpRQlM0eEZvUlY2Mk0?oc=5,https://news.google.com/rss/articles/CBMitwFBVV95cUxQV250aUVPU3l6emNTaHdMTkVxdTRUbHZOSWZTbXhtVlFJZ1ZxcFhkZVdaQURqbjVwUGxsUWhxaVNObnI4QmhyMFNVQ1pLOXQtcW5pRnRlU19uUmZ5ZmZrR09Xakt0V09ZUTNuSzIzM0ZyYk14SXRYa1FmdmcwSV9ENEs1WnlNODd5ZXdGVGcyajBrWVFGV2pNdXktdXltdWR2U19sNzZOLXh2NVpRQlM0eEZvUlY2Mk0?oc=5,0,bearish,0.78,\bdata breach\b|\bhack(ed|ing)?\b|\bsecurity flaw\b,[],1.8,0,1,,,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3141066192472024685,0,news.google.com,2024-01-25
"Microsoft Azure revenue up 30%, with help from AI, as tech giant beats overall expectations - GeekWire",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPUWhPdmlwTWZhakNmSGY4bUE1MlRKYkg0MkdWUGpXRXhhckNNdmd6cVJ5UmpvM2M1XzhFMFg4Y0MzbUtKMXQzeWVQcndCRVJ4TGxKTDZPellUU0ZjaDFZZVExSmxhTThKdk1EZk9QY2hsS1pGNzU2Y3lPc3lmZVFVNXRNUzdCdzFxNGpuU3VOWlVhZHVXVlJLUXZ0TUkzRHl2dUtKQ1VfcDhMSVh5VmdHSWVuRkp3ejdQaUJR?oc=5,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPUWhPdmlwTWZhakNmSGY4bUE1MlRKYkg0MkdWUGpXRXhhckNNdmd6cVJ5UmpvM2M1XzhFMFg4Y0MzbUtKMXQzeWVQcndCRVJ4TGxKTDZPellUU0ZjaDFZZVExSmxhTThKdk1EZk9QY2hsS1pGNzU2Y3lPc3lmZVFVNXRNUzdCdzFxNGpuU3VOWlVhZHVXVlJLUXZ0TUkzRHl2dUtKQ1VfcDhMSVh5VmdHSWVuRkp3ejdQaUJR?oc=5,0,bullish,0.6,beats,[],0.0,0,0,beats,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,13506021400744565055,0,news.google.com,2024-01-29
Microsoft issues light guidance even as Azure growth drives earnings beat - CNBC,https://news.google.com/rss/articles/CBMigAFBVV95cUxOLVNhc1Jpd1BkbG9qM0dlT3YwT2ZjTzNuUmxIdll6QVNnMTJfREVPbkNlWm8tdEdJVGtLTXZhRU1CR1pjMnVYN2RWMmUyTHRmWVM0TWFSOWNOdnQwcWNTR1hmSF9NSjBHZnBma21Bc0JiamY4LUtWLWtqZmNuSUlDc9IBhgFBVV95cUxNeTdmTEhiRmZnQXI2ZzlWT2ttU19kYllfazlEM1pjUWFBV3ZudWNaRDdGZ09RV01Pdi1aVm9ZYm1nbm9IOGRWNEdENlVtcWo2ZTF4T0o2Q3BkVEowc2ZJTVBrc3V3TTZGR3A4cUxvbXh4bjBrNEhlVE5qeUJuV2xOSXRvRkpodw?oc=5,https://news.google.com/rss/articles/CBMigAFBVV95cUxOLVNhc1Jpd1BkbG9qM0dlT3YwT2ZjTzNuUmxIdll6QVNnMTJfREVPbkNlWm8tdEdJVGtLTXZhRU1CR1pjMnVYN2RWMmUyTHRmWVM0TWFSOWNOdnQwcWNTR1hmSF9NSjBHZnBma21Bc0JiamY4LUtWLWtqZmNuSUlDc9IBhgFBVV95cUxNeTdmTEhiRmZnQXI2ZzlWT2ttU19kYllfazlEM1pjUWFBV3ZudWNaRDdGZ09RV01Pdi1aVm9ZYm1nbm9IOGRWNEdENlVtcWo2ZTF4T0o2Q3BkVEowc2ZJTVBrc3V3TTZGR3A4cUxvbXh4bjBrNEhlVE5qeUJuV2xOSXRvRkpodw?oc=5,0,bullish,0.78,azure growth,[],1.6,1,0,azure growth,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,10766575499408227641,0,news.google.com,2024-01-29
Microsoft Copilot for Sales and Copilot for Service are now generally available - Microsoft,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPS3V2TW9CU1dzVmlMUXVNZ3UzTHhCRm9FdWJQaTl6d3RxUkhzRjJXMlhBejZsN0FGVTFXaTdiV2dlbVVMdEdVYnBwNTZoV1RTWE51ZUxLc1dDcTRIakpualNHSktVZ2ZVLWQxN1ozNUdNSExLZzExcV9CX2o5YzJQU0hfUF9BejIwRjd0d3FrcFBNZlZYY0U0b2x5ajFMRXlqdERGYWQ3WF9kWFZWUklvdnEzRUMxOE1icERZLTVESkUzS3dvX1lfMmhIYnZlU20wRUlQaFJCc0g2eHRFTVB4V055eU5pVUlqWWdGYzl3?oc=5,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPS3V2TW9CU1dzVmlMUXVNZ3UzTHhCRm9FdWJQaTl6d3RxUkhzRjJXMlhBejZsN0FGVTFXaTdiV2dlbVVMdEdVYnBwNTZoV1RTWE51ZUxLc1dDcTRIakpualNHSktVZ2ZVLWQxN1ozNUdNSExLZzExcV9CX2o5YzJQU0hfUF9BejIwRjd0d3FrcFBNZlZYY0U0b2x5ajFMRXlqdERGYWQ3WF9kWFZWUklvdnEzRUMxOE1icERZLTVESkUzS3dvX1lfMmhIYnZlU20wRUlQaFJCc0g2eHRFTVB4V055eU5pVUlqWWdGYzl3?oc=5,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,3144932075344716906,0,news.google.com,2024-01-31
GitHub Copilot drives revenue growth amid subscriber base expansion - CIO Dive,https://news.google.com/rss/articles/CBMiiwFBVV95cUxON09xTHY4UGF6YmhhYVJscnRmd3hpOE9aV1lvbklzUFVkd3ZmS1NGcHhMZ19KeXJmakZHZzlhNDhqNkxBTFBWWUlIUlpnV3o5X1BPQk12aHM3di0zbWFRNm9fQ2w4OVJ3YkdMd0ZuMy11R2U2cFZSa3VKcDI5OURwQ3Fvbjg2bDdqYXFj?oc=5,https://news.google.com/rss/articles/CBMiiwFBVV95cUxON09xTHY4UGF6YmhhYVJscnRmd3hpOE9aV1lvbklzUFVkd3ZmS1NGcHhMZ19KeXJmakZHZzlhNDhqNkxBTFBWWUlIUlpnV3o5X1BPQk12aHM3di0zbWFRNm9fQ2w4OVJ3YkdMd0ZuMy11R2U2cFZSa3VKcDI5OURwQ3Fvbjg2bDdqYXFj?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3631888664535653500,0,news.google.com,2024-01-31
"Microsoft's next Xbox release may lag behind Sony due to a delay signing contracts with AMD, leaker claims - Eurogamer",https://news.google.com/rss/articles/CBMiygFBVV95cUxPX2dhRjFrRHhqQkNsWldwbmJ1dHg1MmJYN2Rtc0xGNXIwTTZ2a1ZDT0R6OGhfWExWQmVBSTRfNEU2N0NqOE5DaVI3dHY4bkllcmdOR2lWZTN2VFNQeG1ZZUJDR0p5ZVdUaDNzSzE3RmxFMzFXWGRPMXV6bHhPTDRKQzRheDRoN3AzRVczNW5XaGJfVkNfR1QwTTlmUEU0Z09PNHpCZDBTMzVuMjJWOGY5eW5FQk9iWmJRdWFTcXdpZWFVZE1zRVFPd2FB?oc=5,https://news.google.com/rss/articles/CBMiygFBVV95cUxPX2dhRjFrRHhqQkNsWldwbmJ1dHg1MmJYN2Rtc0xGNXIwTTZ2a1ZDT0R6OGhfWExWQmVBSTRfNEU2N0NqOE5DaVI3dHY4bkllcmdOR2lWZTN2VFNQeG1ZZUJDR0p5ZVdUaDNzSzE3RmxFMzFXWGRPMXV6bHhPTDRKQzRheDRoN3AzRVczNW5XaGJfVkNfR1QwTTlmUEU0Z09PNHpCZDBTMzVuMjJWOGY5eW5FQk9iWmJRdWFTcXdpZWFVZE1zRVFPd2FB?oc=5,0,bearish,0.55,delay,[],0.0,0,0,,delay,0.124,weak,conf=0.55; pen:modal; novelty,-0.55,-1,gpt-4o-mini,3026257864251661218,0,news.google.com,2024-02-02
Microsoft's AI investment strategy yields record revenues - The CFO,https://news.google.com/rss/articles/CBMikAFBVV95cUxOWElqMGQ5aG9ZQzYtSUFVLVFfRWc5bFhyR2RyU3VWTUg4Nnk1c2Y3dGp2bC1XZWZHWGtLSTZnWnhfaVMtSzBSeFRSNVFKd01FelQ3a3JILXZRVWhlZ1c0bXR2MHlkMnI1dzVVSmw3dVY5U2FCSF9sTEgzdS1leXZRUTN3YWlFc2EzY0NIdWFiMDQ?oc=5,https://news.google.com/rss/articles/CBMikAFBVV95cUxOWElqMGQ5aG9ZQzYtSUFVLVFfRWc5bFhyR2RyU3VWTUg4Nnk1c2Y3dGp2bC1XZWZHWGtLSTZnWnhfaVMtSzBSeFRSNVFKd01FelQ3a3JILXZRVWhlZ1c0bXR2MHlkMnI1dzVVSmw3dVY5U2FCSF9sTEgzdS1leXZRUTN3YWlFc2EzY0NIdWFiMDQ?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,8056823801723486015,0,news.google.com,2024-02-04
"Microsoft Azure customers hit by phishing, account takeover attacks - Cybersecurity Dive",https://news.google.com/rss/articles/CBMikAFBVV95cUxOTkpYVzVqelhNQUtRRUFEVl9wcmVQMXh1RDdXNG85d3htRzhkcmItckRXVDJCWnd4X3RybHlUVU5sSndKZy01X0hnc1RySnRkTGgwZjI2Y01VN1NlcnRhOFRrSVFSXzAzTVkzTWVsUWJrRVhPUm92dFNJYTdWQURJQ1dLeHQxUUUySUpSM2FwNW0?oc=5,https://news.google.com/rss/articles/CBMikAFBVV95cUxOTkpYVzVqelhNQUtRRUFEVl9wcmVQMXh1RDdXNG85d3htRzhkcmItckRXVDJCWnd4X3RybHlUVU5sSndKZy01X0hnc1RySnRkTGgwZjI2Y01VN1NlcnRhOFRrSVFSXzAzTVkzTWVsUWJrRVhPUm92dFNJYTdWQURJQ1dLeHQxUUUySUpSM2FwNW0?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,3638846184676254978,0,news.google.com,2024-02-12
Here's why I banned office relationships between coworkers as a CEO - Business Insider,https://news.google.com/rss/articles/CBMilgFBVV95cUxQelBxOWNldTZGTWlBSFVkMmdOYjRqUHJjSUV2b1RvRlk4Tm1yZmlNUXgzbHRvZDZSOXF0dWNVZ3g4aDBsay00bFBBd3FzMFo0T012QjZtUmJsbG14SDhRakpuTE9VV3pENVc4RVZtQU5yQnY3Uy1VOWJneGhaYzM2NUQzb3NBbUJtVXh4MUFtQkxEc3RkVGc?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxQelBxOWNldTZGTWlBSFVkMmdOYjRqUHJjSUV2b1RvRlk4Tm1yZmlNUXgzbHRvZDZSOXF0dWNVZ3g4aDBsay00bFBBd3FzMFo0T012QjZtUmJsbG14SDhRakpuTE9VV3pENVc4RVZtQU5yQnY3Uy1VOWJneGhaYzM2NUQzb3NBbUJtVXh4MUFtQkxEc3RkVGc?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,17427471778411099425,0,news.google.com,2024-02-17
The Surface Water and Ocean Topography Mission: A Breakthrough in Radar Remote Sensing of the Ocean and Land Surface Water - AGU Publications,https://news.google.com/rss/articles/CBMickFVX3lxTE45VFk4MjUzOU1hejN0MENQX05Qbmd1cGo0MDFEWVRFdHdGVG5MT2hpRUNHMzYyOGhINklOMXZyQXVoYWlqcS1laC1YbHB0RVExeTB5clYtQlNSbGhlaE1sVXNZUXFyWGxGNHkwcGczd2dxdw?oc=5,https://news.google.com/rss/articles/CBMickFVX3lxTE45VFk4MjUzOU1hejN0MENQX05Qbmd1cGo0MDFEWVRFdHdGVG5MT2hpRUNHMzYyOGhINklOMXZyQXVoYWlqcS1laC1YbHB0RVExeTB5clYtQlNSbGhlaE1sVXNZUXFyWGxGNHkwcGczd2dxdw?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,3794768624651480693,0,news.google.com,2024-02-20
Become a DOJ Deputy Attorney General - State of California - Department of Justice (.gov),https://news.google.com/rss/articles/CBMiSkFVX3lxTFBQWjVMV3plYnd6LVJrNXZ4dmRFTXpoLU1veDh4UGlINTg2RHNKY0NWY3JhRFZTSVV6RHRSLTBQdXNjTDZEbENmWDhR?oc=5,https://news.google.com/rss/articles/CBMiSkFVX3lxTFBQWjVMV3plYnd6LVJrNXZ4dmRFTXpoLU1veDh4UGlINTg2RHNKY0NWY3JhRFZTSVV6RHRSLTBQdXNjTDZEbENmWDhR?oc=5,0,bearish,0.78,\b(antitrust|regulatory (probe|scrutiny)|doj|eu commission|gdpr|dma)\b,[],2.0,0,1,,,0.664,strong,hard_trig; lex=1.00; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,8984383448997638128,0,news.google.com,2024-02-23
GitHub Copilot Enterprise is now generally available - The GitHub Blog,https://news.google.com/rss/articles/CBMiogFBVV95cUxNVTdUSDVaeUxLUXJYNjdUYkRyZC1tVTRBbjdNeUdxbkFEYU1BTDFKVEtlTmVaWlhXVmFfekpfdUZNNjE4S0E4bFozTnVLTTY0S19vZ3gzeGxzS3Z5c096RTdjZjltNC1faTlsXzBhM1RySUV2QXZzX1RuYldtUE1Ed0ZmbW03LXdHRnVROGd5N1c0MElSUE1ZQmJJNnU5cDJtTEE?oc=5,https://news.google.com/rss/articles/CBMiogFBVV95cUxNVTdUSDVaeUxLUXJYNjdUYkRyZC1tVTRBbjdNeUdxbkFEYU1BTDFKVEtlTmVaWlhXVmFfekpfdUZNNjE4S0E4bFozTnVLTTY0S19vZ3gzeGxzS3Z5c096RTdjZjltNC1faTlsXzBhM1RySUV2QXZzX1RuYldtUE1Ed0ZmbW03LXdHRnVROGd5N1c0MElSUE1ZQmJJNnU5cDJtTEE?oc=5,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,4298541189721980266,0,news.google.com,2024-02-26
Introducing Mistral-Large on Azure in partnership with Mistral AI - Microsoft Azure,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQcHVEZlROOTJYY0Rrcy1aYjVNNDhDNFJjOU50aS1rVzdFRHlCTmJiWFAtdlVqVTY0SUQ5anFVemlqbzdGdEVTbFhwUDNvVVFHM1RLaFpoNDdnS2hHQXF6MXphNTNib0JNM3lnSkRycFZvMTAzM1ZZZVNVVTQ2YW5VbDhWZVZENnZ3cDYzV0RPMi1WejA5QzFsOEhxSmViZWpTOGhmX3RSYjh3Qm9yN2ZGcjlvdGcxbkxTLTRZS0FpREJPY1YxMTlpMmZSd2Npcm5FYkhGX0ttY0FQMG9EVTl4MmF0d2JidkdIZ1ZHMGw0Rm5Tdw?oc=5,https://news.google.com/rss/articles/CBMi8gFBVV95cUxQcHVEZlROOTJYY0Rrcy1aYjVNNDhDNFJjOU50aS1rVzdFRHlCTmJiWFAtdlVqVTY0SUQ5anFVemlqbzdGdEVTbFhwUDNvVVFHM1RLaFpoNDdnS2hHQXF6MXphNTNib0JNM3lnSkRycFZvMTAzM1ZZZVNVVTQ2YW5VbDhWZVZENnZ3cDYzV0RPMi1WejA5QzFsOEhxSmViZWpTOGhmX3RSYjh3Qm9yN2ZGcjlvdGcxbkxTLTRZS0FpREJPY1YxMTlpMmZSd2Npcm5FYkhGX0ttY0FQMG9EVTl4MmF0d2JidkdIZ1ZHMGw0Rm5Tdw?oc=5,0,bullish,0.78,partnership,[],1.4,1,0,partnership,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,4116244907517267359,0,news.google.com,2024-02-25
"Assistant Commissioner Diane V. Sahakian, Office of Acquisition - U.S. Customs and Border Protection (.gov)",https://news.google.com/rss/articles/CBMi6wFBVV95cUxQQTFxOHZ6dFVXQ2tOSFpXYktUUVVOdGluOG1qcEdocHVpYWdFWWRSMl8tZ3Mwa2NnejBOdG1Jb2g2SkVkcXR2TDZLMnpUdVBMeG51dllJeEZIdmpMMEdFdURPRmtLWWVOb3JTRTE1UnlVX19OWTlZSHFrWncwTHEza1lTY0lFT0RlX3lYVkgzSEk2QUpEcGotVklHMmFMZ3RuYXdJQkJhd2hnZFJES2Z6blNFOUh3bkM3djl4WUtwZng5Ym5DLXFBaWYxcmJNYzQtS0xkV2VaS2NBQzZUREJmdnJGamE5eFlHR2Nv?oc=5,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQQTFxOHZ6dFVXQ2tOSFpXYktUUVVOdGluOG1qcEdocHVpYWdFWWRSMl8tZ3Mwa2NnejBOdG1Jb2g2SkVkcXR2TDZLMnpUdVBMeG51dllJeEZIdmpMMEdFdURPRmtLWWVOb3JTRTE1UnlVX19OWTlZSHFrWncwTHEza1lTY0lFT0RlX3lYVkgzSEk2QUpEcGotVklHMmFMZ3RuYXdJQkJhd2hnZFJES2Z6blNFOUh3bkM3djl4WUtwZng5Ym5DLXFBaWYxcmJNYzQtS0xkV2VaS2NBQzZUREJmdnJGamE5eFlHR2Nv?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,3801880191385558654,0,news.google.com,2024-02-25
NASA Collects First Surface Science in Decades via Commercial Moon Mission - NASA (.gov),https://news.google.com/rss/articles/CBMiugFBVV95cUxQd096dEZZMHdfRW92ek42cG9hSTZabll2WFRQZU9ELVdyN1pOaGhYU2NCcDNLQXhLaVFTa0lzRmJCNEZHdW9MZDQ2ZjAyclExSUJOb0FjOFB1aDYxcXctMzlVZ0FIZFY3RHpsT2x3czFaaGpfX2xpQXIxQzVNRTRkczVQaWZFRUpnckh1R045SEt0MVJzV2tuam50Wlo1ZklRTVZ6R2NYaW85VUczTHkzR3EwQnR0SmRVYWc?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxQd096dEZZMHdfRW92ek42cG9hSTZabll2WFRQZU9ELVdyN1pOaGhYU2NCcDNLQXhLaVFTa0lzRmJCNEZHdW9MZDQ2ZjAyclExSUJOb0FjOFB1aDYxcXctMzlVZ0FIZFY3RHpsT2x3czFaaGpfX2xpQXIxQzVNRTRkczVQaWZFRUpnckh1R045SEt0MVJzV2tuam50Wlo1ZklRTVZ6R2NYaW85VUczTHkzR3EwQnR0SmRVYWc?oc=5,0,bearish,0.6,miss,[],0.0,0,0,,miss,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,10424135098917466353,0,news.google.com,2024-02-29
Microsoft implements DMA compliance measures - EU Policy Blog - The Official Microsoft Blog,https://news.google.com/rss/articles/CBMilAFBVV95cUxPbmppNjZfUklqNFhNSnJFOUNFV2RERm9hcnM1Um54VmdsT0FPNkg5OTdjRzgwV0s1bk9Pdm56Zm42R2RxTTNtanViVUNmYV94akFSOXBVQmxqLUJmYUR5ZElqU194OV9yT3Vhc1lLeHVHekVRNXEtMFl3dEl2OUdHT05MbmRxQlctcURFWThaaTFKallr?oc=5,https://news.google.com/rss/articles/CBMilAFBVV95cUxPbmppNjZfUklqNFhNSnJFOUNFV2RERm9hcnM1Um54VmdsT0FPNkg5OTdjRzgwV0s1bk9Pdm56Zm42R2RxTTNtanViVUNmYV94akFSOXBVQmxqLUJmYUR5ZElqU194OV9yT3Vhc1lLeHVHekVRNXEtMFl3dEl2OUdHT05MbmRxQlctcURFWThaaTFKallr?oc=5,0,bearish,0.78,\b(antitrust|regulatory (probe|scrutiny)|doj|eu commission|gdpr|dma)\b,[],2.0,0,1,,,0.664,strong,hard_trig; lex=1.00; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,4521547691614007122,0,news.google.com,2024-03-06
GitHub Enterprise Server 3.12 is now generally available - The GitHub Blog,https://news.google.com/rss/articles/CBMipwFBVV95cUxOMC00djNpdDdCWU9PUnRJMEJLUWpVeEJudTU1dlkwS290eVYzZTRqWnRSaFlQaDAtQnQwQzk4Q3NMaGZwbnBYV0JhbjFKTTFGQjJaRUo4OEtYOHVveThHWVF1QXdiZU1KczVyeDducTNTTEVyRDhLRzhoa0JhenoxUWFLNDBHRnVscktaY1E2ZTFoMjFKVG1qbm1LQ212TnI4ck0tcldNWQ?oc=5,https://news.google.com/rss/articles/CBMipwFBVV95cUxOMC00djNpdDdCWU9PUnRJMEJLUWpVeEJudTU1dlkwS290eVYzZTRqWnRSaFlQaDAtQnQwQzk4Q3NMaGZwbnBYV0JhbjFKTTFGQjJaRUo4OEtYOHVveThHWVF1QXdiZU1KczVyeDducTNTTEVyRDhLRzhoa0JhenoxUWFLNDBHRnVscktaY1E2ZTFoMjFKVG1qbm1LQ212TnI4ck0tcldNWQ?oc=5,0,bullish,0.78,\bsurges?|soars?|rall(y|ies)|jumps?|spikes?\b,[],1.4,1,0,,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,4297467911791177579,0,news.google.com,2024-03-05
Microsoft rolls out Copilot AI tool to finance teams - CIO Dive,https://news.google.com/rss/articles/CBMijwFBVV95cUxQZWMyVGJELWNKS1h0Y3o4dmkxMndZcTZKbWkwQ3JnZTYtRklyRUZOLTRUQlU2SGVOSGRTaEhDLVQxX1ExLUFSc0Rfc3JpdVVqeDN4TWhXRlREOTF5S0YzU2N5LTgzcnEyU2tTblVzQjA4RHRnUE83Tlp2dElmcWxVNWdycHRSQksxb0owOTVDWQ?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxQZWMyVGJELWNKS1h0Y3o4dmkxMndZcTZKbWkwQ3JnZTYtRklyRUZOLTRUQlU2SGVOSGRTaEhDLVQxX1ExLUFSc0Rfc3JpdVVqeDN4TWhXRlREOTF5S0YzU2N5LTgzcnEyU2tTblVzQjA4RHRnUE83Tlp2dElmcWxVNWdycHRSQksxb0owOTVDWQ?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,18132933724625441077,0,news.google.com,2024-03-07
ABN AMRO Bank migrates to Microsoft Copilot Studio to support over 3.5 million customer conversations - Microsoft,https://news.google.com/rss/articles/CBMikwFBVV95cUxNb0EwRkgtY0FxcUZoMElrX1VCMlAyWTVFTGpnMllNLVd3RDE2aFRhcVBGbDIyd0V4NGV5b3R5UHIyTHhGQnJIM0lzZUVWQllCREtuOFJmLWlQWjNhZExyb2V3d3AxaWFFVHNWc3lZNTZhM0hHZDJOVGhqNGdObFczUGMtS0Vmb1dyRkd4ZzVNTkJlWUU?oc=5,https://news.google.com/rss/articles/CBMikwFBVV95cUxNb0EwRkgtY0FxcUZoMElrX1VCMlAyWTVFTGpnMllNLVd3RDE2aFRhcVBGbDIyd0V4NGV5b3R5UHIyTHhGQnJIM0lzZUVWQllCREtuOFJmLWlQWjNhZExyb2V3d3AxaWFFVHNWc3lZNTZhM0hHZDJOVGhqNGdObFczUGMtS0Vmb1dyRkd4ZzVNTkJlWUU?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,7292751725904256291,0,news.google.com,2024-03-11
